uid,item_index,dimension,response_reversed
40030c99c49da61b386bb27f8edc463ded097a79,27,Agreeableness,3.0
40030c99c49da61b386bb27f8edc463ded097a79,28,Conscientiousness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,29,Neuroticism,3.0
40030c99c49da61b386bb27f8edc463ded097a79,30,Openness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,31,Extraversion,3.0
40030c99c49da61b386bb27f8edc463ded097a79,32,Agreeableness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,33,Conscientiousness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,34,Neuroticism,1.0
40030c99c49da61b386bb27f8edc463ded097a79,35,Openness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,36,Extraversion,3.0
40030c99c49da61b386bb27f8edc463ded097a79,37,Agreeableness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,38,Conscientiousness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,39,Neuroticism,3.0
40030c99c49da61b386bb27f8edc463ded097a79,40,Openness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,41,Openness,3.0
40030c99c49da61b386bb27f8edc463ded097a79,42,Agreeableness,4.0
40030c99c49da61b386bb27f8edc463ded097a79,43,Conscientiousness,3.0
40030c99c49da61b386bb27f8edc463ded097a79,44,Openness,3.0
23adecdc2fa51516897f82d0772dde779a817941,1,Extraversion,4.0
23adecdc2fa51516897f82d0772dde779a817941,2,Agreeableness,3.0
23adecdc2fa51516897f82d0772dde779a817941,3,Conscientiousness,4.0
23adecdc2fa51516897f82d0772dde779a817941,4,Neuroticism,3.0
23adecdc2fa51516897f82d0772dde779a817941,5,Openness,4.0
23adecdc2fa51516897f82d0772dde779a817941,6,Extraversion,2.0
23adecdc2fa51516897f82d0772dde779a817941,7,Agreeableness,4.0
23adecdc2fa51516897f82d0772dde779a817941,8,Conscientiousness,4.0
23adecdc2fa51516897f82d0772dde779a817941,9,Neuroticism,2.0
23adecdc2fa51516897f82d0772dde779a817941,10,Openness,5.0
23adecdc2fa51516897f82d0772dde779a817941,11,Extraversion,4.0
23adecdc2fa51516897f82d0772dde779a817941,12,Agreeableness,5.0
23adecdc2fa51516897f82d0772dde779a817941,13,Conscientiousness,5.0
23adecdc2fa51516897f82d0772dde779a817941,14,Neuroticism,3.0
23adecdc2fa51516897f82d0772dde779a817941,15,Openness,4.0
23adecdc2fa51516897f82d0772dde779a817941,16,Extraversion,4.0
23adecdc2fa51516897f82d0772dde779a817941,17,Agreeableness,4.0
23adecdc2fa51516897f82d0772dde779a817941,18,Conscientiousness,3.0
23adecdc2fa51516897f82d0772dde779a817941,19,Neuroticism,3.0
23adecdc2fa51516897f82d0772dde779a817941,20,Openness,4.0
23adecdc2fa51516897f82d0772dde779a817941,21,Extraversion,2.0
23adecdc2fa51516897f82d0772dde779a817941,22,Agreeableness,4.0
23adecdc2fa51516897f82d0772dde779a817941,23,Conscientiousness,4.0
23adecdc2fa51516897f82d0772dde779a817941,24,Neuroticism,2.0
23adecdc2fa51516897f82d0772dde779a817941,25,Openness,4.0
23adecdc2fa51516897f82d0772dde779a817941,26,Extraversion,4.0
23adecdc2fa51516897f82d0772dde779a817941,27,Agreeableness,3.0
23adecdc2fa51516897f82d0772dde779a817941,28,Conscientiousness,4.0
23adecdc2fa51516897f82d0772dde779a817941,29,Neuroticism,3.0
23adecdc2fa51516897f82d0772dde779a817941,30,Openness,3.0
23adecdc2fa51516897f82d0772dde779a817941,31,Extraversion,3.0
23adecdc2fa51516897f82d0772dde779a817941,32,Agreeableness,4.0
23adecdc2fa51516897f82d0772dde779a817941,33,Conscientiousness,4.0
23adecdc2fa51516897f82d0772dde779a817941,34,Neuroticism,2.0
23adecdc2fa51516897f82d0772dde779a817941,35,Openness,4.0
23adecdc2fa51516897f82d0772dde779a817941,36,Extraversion,4.0
23adecdc2fa51516897f82d0772dde779a817941,37,Agreeableness,3.0
23adecdc2fa51516897f82d0772dde779a817941,38,Conscientiousness,4.0
23adecdc2fa51516897f82d0772dde779a817941,39,Neuroticism,3.0
23adecdc2fa51516897f82d0772dde779a817941,40,Openness,4.0
23adecdc2fa51516897f82d0772dde779a817941,41,Openness,3.0
23adecdc2fa51516897f82d0772dde779a817941,42,Agreeableness,4.0
23adecdc2fa51516897f82d0772dde779a817941,43,Conscientiousness,3.0
23adecdc2fa51516897f82d0772dde779a817941,44,Openness,3.0
154569951448845500000000000000000000000,1,Extraversion,4.0
154569951448845500000000000000000000000,2,Agreeableness,4.0
154569951448845500000000000000000000000,3,Conscientiousness,5.0
154569951448845500000000000000000000000,4,Neuroticism,3.0
154569951448845500000000000000000000000,5,Openness,4.0
154569951448845500000000000000000000000,6,Extraversion,2.0
154569951448845500000000000000000000000,7,Agreeableness,5.0
154569951448845500000000000000000000000,8,Conscientiousness,4.0
154569951448845500000000000000000000000,9,Neuroticism,2.0
154569951448845500000000000000000000000,10,Openness,4.0
154569951448845500000000000000000000000,11,Extraversion,3.0
154569951448845500000000000000000000000,12,Agreeableness,5.0
154569951448845500000000000000000000000,13,Conscientiousness,5.0
154569951448845500000000000000000000000,14,Neuroticism,3.0
154569951448845500000000000000000000000,15,Openness,4.0
154569951448845500000000000000000000000,16,Extraversion,3.0
154569951448845500000000000000000000000,17,Agreeableness,4.0
154569951448845500000000000000000000000,18,Conscientiousness,3.0
154569951448845500000000000000000000000,19,Neuroticism,3.0
154569951448845500000000000000000000000,20,Openness,4.0
154569951448845500000000000000000000000,21,Extraversion,2.0
154569951448845500000000000000000000000,22,Agreeableness,4.0
154569951448845500000000000000000000000,23,Conscientiousness,5.0
154569951448845500000000000000000000000,24,Neuroticism,1.0
154569951448845500000000000000000000000,25,Openness,4.0
154569951448845500000000000000000000000,26,Extraversion,4.0
154569951448845500000000000000000000000,27,Agreeableness,3.0
154569951448845500000000000000000000000,28,Conscientiousness,5.0
154569951448845500000000000000000000000,29,Neuroticism,3.0
154569951448845500000000000000000000000,30,Openness,3.0
154569951448845500000000000000000000000,31,Extraversion,3.0
154569951448845500000000000000000000000,32,Agreeableness,5.0
154569951448845500000000000000000000000,33,Conscientiousness,5.0
154569951448845500000000000000000000000,34,Neuroticism,1.0
154569951448845500000000000000000000000,35,Openness,3.0
154569951448845500000000000000000000000,36,Extraversion,3.0
154569951448845500000000000000000000000,37,Agreeableness,5.0
154569951448845500000000000000000000000,38,Conscientiousness,4.0
154569951448845500000000000000000000000,39,Neuroticism,3.0
154569951448845500000000000000000000000,40,Openness,4.0
154569951448845500000000000000000000000,41,Openness,3.0
154569951448845500000000000000000000000,42,Agreeableness,4.0
154569951448845500000000000000000000000,43,Conscientiousness,3.0
154569951448845500000000000000000000000,44,Openness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,1,Extraversion,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,2,Agreeableness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,3,Conscientiousness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,4,Neuroticism,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,5,Openness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,6,Extraversion,2.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,7,Agreeableness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,8,Conscientiousness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,9,Neuroticism,2.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,10,Openness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,11,Extraversion,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,12,Agreeableness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,13,Conscientiousness,5.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,14,Neuroticism,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,15,Openness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,16,Extraversion,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,17,Agreeableness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,18,Conscientiousness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,19,Neuroticism,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,20,Openness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,21,Extraversion,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,22,Agreeableness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,23,Conscientiousness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,24,Neuroticism,2.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,25,Openness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,26,Extraversion,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,27,Agreeableness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,28,Conscientiousness,5.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,29,Neuroticism,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,30,Openness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,31,Extraversion,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,32,Agreeableness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,33,Conscientiousness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,34,Neuroticism,2.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,35,Openness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,36,Extraversion,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,37,Agreeableness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,38,Conscientiousness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,39,Neuroticism,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,40,Openness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,41,Openness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,42,Agreeableness,4.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,43,Conscientiousness,3.0
e0ef7df250d5c5e43dafaabe1c17a663670a13b8,44,Openness,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,1,Extraversion,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,2,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,3,Conscientiousness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,4,Neuroticism,1.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,5,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,6,Extraversion,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,7,Agreeableness,5.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,8,Conscientiousness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,9,Neuroticism,2.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,10,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,11,Extraversion,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,12,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,13,Conscientiousness,5.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,14,Neuroticism,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,15,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,16,Extraversion,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,17,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,18,Conscientiousness,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,19,Neuroticism,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,20,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,21,Extraversion,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,22,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,23,Conscientiousness,5.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,24,Neuroticism,2.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,25,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,26,Extraversion,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,27,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,28,Conscientiousness,5.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,29,Neuroticism,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,30,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,31,Extraversion,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,32,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,33,Conscientiousness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,34,Neuroticism,2.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,35,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,36,Extraversion,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,37,Agreeableness,5.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,38,Conscientiousness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,39,Neuroticism,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,40,Openness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,41,Openness,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,42,Agreeableness,4.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,43,Conscientiousness,3.0
6032cc718e29c9da870d08c7f0849f2dd595d83f,44,Openness,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,1,Extraversion,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,2,Agreeableness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,3,Conscientiousness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,4,Neuroticism,2.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,5,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,6,Extraversion,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,7,Agreeableness,5.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,8,Conscientiousness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,9,Neuroticism,2.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,10,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,11,Extraversion,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,12,Agreeableness,5.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,13,Conscientiousness,5.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,14,Neuroticism,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,15,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,16,Extraversion,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,17,Agreeableness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,18,Conscientiousness,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,19,Neuroticism,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,20,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,21,Extraversion,2.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,22,Agreeableness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,23,Conscientiousness,5.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,24,Neuroticism,2.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,25,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,26,Extraversion,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,27,Agreeableness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,28,Conscientiousness,5.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,29,Neuroticism,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,30,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,31,Extraversion,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,32,Agreeableness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,33,Conscientiousness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,34,Neuroticism,2.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,35,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,36,Extraversion,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,37,Agreeableness,5.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,38,Conscientiousness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,39,Neuroticism,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,40,Openness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,41,Openness,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,42,Agreeableness,4.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,43,Conscientiousness,3.0
8643b50dc9eacc6f4ce098a07bf5119d869ed98e,44,Openness,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,1,Extraversion,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,2,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,3,Conscientiousness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,4,Neuroticism,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,5,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,6,Extraversion,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,7,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,8,Conscientiousness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,9,Neuroticism,2.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,10,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,11,Extraversion,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,12,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,13,Conscientiousness,5.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,14,Neuroticism,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,15,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,16,Extraversion,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,17,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,18,Conscientiousness,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,19,Neuroticism,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,20,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,21,Extraversion,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,22,Agreeableness,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,23,Conscientiousness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,24,Neuroticism,2.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,25,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,26,Extraversion,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,27,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,28,Conscientiousness,5.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,29,Neuroticism,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,30,Openness,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,31,Extraversion,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,32,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,33,Conscientiousness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,34,Neuroticism,2.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,35,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,36,Extraversion,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,37,Agreeableness,5.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,38,Conscientiousness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,39,Neuroticism,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,40,Openness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,41,Openness,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,42,Agreeableness,4.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,43,Conscientiousness,3.0
64b43990b20382fd6dacf30cf19f01b9c0824dca,44,Openness,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,1,Extraversion,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,2,Agreeableness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,3,Conscientiousness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,4,Neuroticism,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,5,Openness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,6,Extraversion,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,7,Agreeableness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,8,Conscientiousness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,9,Neuroticism,2.0
1ac262729d55ef561c11d22d3345656ca7919edb,10,Openness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,11,Extraversion,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,12,Agreeableness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,13,Conscientiousness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,14,Neuroticism,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,15,Openness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,16,Extraversion,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,17,Agreeableness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,18,Conscientiousness,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,19,Neuroticism,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,20,Openness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,21,Extraversion,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,22,Agreeableness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,23,Conscientiousness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,24,Neuroticism,2.0
1ac262729d55ef561c11d22d3345656ca7919edb,25,Openness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,26,Extraversion,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,27,Agreeableness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,28,Conscientiousness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,29,Neuroticism,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,30,Openness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,31,Extraversion,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,32,Agreeableness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,33,Conscientiousness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,34,Neuroticism,1.0
1ac262729d55ef561c11d22d3345656ca7919edb,35,Openness,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,36,Extraversion,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,37,Agreeableness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,38,Conscientiousness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,39,Neuroticism,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,40,Openness,4.0
1ac262729d55ef561c11d22d3345656ca7919edb,41,Openness,3.0
1ac262729d55ef561c11d22d3345656ca7919edb,42,Agreeableness,5.0
1ac262729d55ef561c11d22d3345656ca7919edb,43,Conscientiousness,2.0
1ac262729d55ef561c11d22d3345656ca7919edb,44,Openness,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,1,Extraversion,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,2,Agreeableness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,3,Conscientiousness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,4,Neuroticism,2.0
3e79c165dd21511c6c8287844fa2be01c3925933,5,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,6,Extraversion,2.0
3e79c165dd21511c6c8287844fa2be01c3925933,7,Agreeableness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,8,Conscientiousness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,9,Neuroticism,2.0
3e79c165dd21511c6c8287844fa2be01c3925933,10,Openness,5.0
3e79c165dd21511c6c8287844fa2be01c3925933,11,Extraversion,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,12,Agreeableness,5.0
3e79c165dd21511c6c8287844fa2be01c3925933,13,Conscientiousness,5.0
3e79c165dd21511c6c8287844fa2be01c3925933,14,Neuroticism,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,15,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,16,Extraversion,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,17,Agreeableness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,18,Conscientiousness,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,19,Neuroticism,2.0
3e79c165dd21511c6c8287844fa2be01c3925933,20,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,21,Extraversion,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,22,Agreeableness,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,23,Conscientiousness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,24,Neuroticism,2.0
3e79c165dd21511c6c8287844fa2be01c3925933,25,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,26,Extraversion,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,27,Agreeableness,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,28,Conscientiousness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,29,Neuroticism,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,30,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,31,Extraversion,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,32,Agreeableness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,33,Conscientiousness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,34,Neuroticism,2.0
3e79c165dd21511c6c8287844fa2be01c3925933,35,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,36,Extraversion,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,37,Agreeableness,5.0
3e79c165dd21511c6c8287844fa2be01c3925933,38,Conscientiousness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,39,Neuroticism,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,40,Openness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,41,Openness,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,42,Agreeableness,4.0
3e79c165dd21511c6c8287844fa2be01c3925933,43,Conscientiousness,3.0
3e79c165dd21511c6c8287844fa2be01c3925933,44,Openness,3.0
9fd1beb1fb698c5a8c0cf6ae517faa3742c2dc97,1,Extraversion,4.0
9fd1beb1fb698c5a8c0cf6ae517faa3742c2dc97,2,Agreeableness,4.0
9fd1beb1fb698c5a8c0cf6ae517faa3742c2dc97,3,Conscientiousness,4.0
9fd1beb1fb698c5a8c0cf6ae517faa3742c2dc97,4,Neuroticism,3.0
9fd1beb1fb698c5a8c0cf6ae517faa3742c2dc97,5,Openness,4.0
